departamento,distrito,ano,fecha,localidad,ENFERMEDAD,ESPECIES,UTM_ZONA,UTM_HEMISFERIO,LATITU,LONGITUD,TIPO DE COLECTA,TIPO DE GEORREFERENCIACION,OBSERVACION
CANINDEYU,NUEVA ESPERANZA,2014,2014-02-07 00:00:00,14 MIL,MALARIA,ANOPHELES STRODEI,21,S,-24.477003659897907,-54.95434298423141,campo,,
CANINDEYU,NUEVA ESPERANZA,2014,2014-02-07 00:00:00,14 MIL,MALARIA,ANOPHELES EVANSAE,21,S,-24.477003659897907,-54.95434298423141,campo,,
CENTRAL,LUQUE,2014,2014-07-09 00:00:00,YCUA KARANDAY,MALARIA,ANOPHELES ALBITARSIS,21,S,-25.225753806759915,-57.488744984176286,campo,,
MISIONES,SAN IGNACIO MISIOINES,2014,2014-05-08 00:00:00,,MALARIA,ANOPHELES (COMPLEJO) ALBITARSIS,21,S,-26.958879,-57.145567,gabinete,centroide distrito,
MISIONES,SAN IGNACIO MISIOINES,2014,2014-05-08 00:00:00,,MALARIA,ANOPHELES ALBITARSIS,21,S,-26.958879,-57.145567,gabinete,centroide distrito,
MISIONES,SAN IGNACIO MISIOINES,2014,2014-05-08 00:00:00,,MALARIA,ANOPHELES STRODEI,21,S,-26.958879,-57.145567,gabinete,centroide distrito,
CENTRAL,ASUNCION,2014,2014-01-17 00:00:00,LA ENCARNACION,MALARIA,ANOPHELES FLUMINENSIS,21,S,-25.281764,-57.639797,gabinete,centroide localidad,
CENTRAL,LUQUE,2014,2014-06-24 00:00:00,ISLA BOGADO,MALARIA,ANOPHELES ALBITARSIS,21,S,-25.306559,-57.483161,gabinete,centroide localidad,
PARAGUARI,TEBICUARYMI,2014,2014-06-18 00:00:00,COLONIA CESPEDES,MALARIA,ANOPHELES ALBITARSIS,21,S,-25.933704,-56.700016,gabinete,centroide localidad,
PARAGUARI,TEBICUARYMI,2014,2014-06-18 00:00:00,COLONIA CESPEDES,MALARIA,ANOPHELES (COMPLEJO) ALBITARSIS,21,S,-25.933704,-56.700016,gabinete,centroide localidad,
SAN PEDRO,ANTEQUERA,2015,2015-04-23 00:00:00,MONTE LINDO,MALARIA,ANOPHELES ALBITARSIS,21,S,-24.086666565,-57.170812626,gabinete,centroide distrito,
SAN PEDRO,ANTEQUERA,2015,2015-04-23 00:00:00,MONTE LINDO,MALARIA,ANOPHELES (COMPLEJO) ALBITARSIS,21,S,-24.086666565,-57.170812626,gabinete,centroide distrito,
SAN PEDRO,ANTEQUERA,2015,2015-04-23 00:00:00,MONTE LINDO,MALARIA,ANOPHELES STRODEI,21,S,-24.086666565,-57.170812626,gabinete,centroide distrito,
SAN PEDRO,ANTEQUERA,2015,2015-04-23 00:00:00,MONTE LINDO,MALARIA,ANOPHELES OSWALDOI,21,S,-24.086666565,-57.170812626,gabinete,centroide distrito,
CORDILLERA,BARRERO GRANDE,2015,2015-12-23 00:00:00,CARMENCITA,MALARIA,ANOPHELES TRIANNULATUS,21,S,-25.38511965949504,-56.96721438528439,campo,,
CORDILLERA,BARRERO GRANDE,2015,2015-12-23 00:00:00,CARMENCITA,MALARIA,ANOPHELES STRODEI,21,S,-25.38511965949504,-56.96721438528439,campo,,
CORDILLERA,BARRERO GRANDE,2015,2015-12-23 00:00:00,CARMENCITA,MALARIA,ANOPHELES FLUMINENSIS,21,S,-25.38511965949504,-56.96721438528439,campo,,
CORDILLERA,BARRERO GRANDE,2015,2015-12-23 00:00:00,CARMENCITA,MALARIA,ANOPHELES TRIANNULATUS,21,S,-25.38514675357212,-56.96722431902905,campo,,
CORDILLERA,BARRERO GRANDE,2015,2015-12-23 00:00:00,CARMENCITA,MALARIA,ANOPHELES STRODEI,21,S,-25.38514675357212,-56.96722431902905,campo,,
CORDILLERA,BARRERO GRANDE,2015,2015-12-23 00:00:00,CARMENCITA,MALARIA,ANOPHELES FLUMINENSIS,21,S,-25.38514675357212,-56.96722431902905,campo,,
CAAGUAZU,NUEVA TOLEDO,2016,2016-10-05 00:00:00,INDIGENA MIL PALOS,MALARIA,ANOPHELES ALBITARSIS,21,S,-24.97220799763818,-55.4665377347625,campo,,
CAAGUAZU,NUEVA TOLEDO,2016,2016-10-05 00:00:00,INDIGENA YBY MOROTI,MALARIA,ANOPHELES GALVAOI,21,S,-24.96814627789393,-55.496768751665684,campo,,
CAAGUAZU,NUEVA TOLEDO,2016,2016-10-05 00:00:00,INDIGENA YBY MOROTI,MALARIA,ANOPHELES RONDONI,21,S,-24.96814627789393,-55.496768751665684,campo,,
CAAGUAZU,NUEVA TOLEDO,2016,2016-10-05 00:00:00,INDIGENA YBY MOROTI,MALARIA,ANOPHELES STRODEI,21,S,-24.96814627789393,-55.496768751665684,campo,,
CAAGUAZU,REPATRIACION,2016,2016-10-04 00:00:00,INDIGENA PINDOI,MALARIA,ANOPHELES STRODEI,21,S,-25.531950039805224,-55.66653596897653,campo,,
CAAGUAZU,REPATRIACION,2016,2016-10-04 00:00:00,INDIGENA PINDOI,MALARIA,ANOPHELES ALBITARSIS,21,S,-25.531950039805224,-55.66653596897653,campo,,
CAAGUAZU,REPATRIACION,2016,2016-10-04 00:00:00,INDIGENA PINDOI,MALARIA,ANOPHELES FLUMINENSIS,21,S,-25.531950039805224,-55.66653596897653,campo,,
CAAGUAZU,REPATRIACION,2016,2016-10-04 00:00:00,INDIGENA PINDOI,MALARIA,ANOPHELES NUNEZTOVARI,21,S,-25.531950039805224,-55.66653596897653,campo,,
CAAGUAZU,REPATRIACION,2016,2016-10-04 00:00:00,INDIGENA PINDOI,MALARIA,ANOPHELES NOROESTENSIS,21,S,-25.531950039805224,-55.66653596897653,campo,,
CAAGUAZU,J.E.ESTIGARRIBIA,2016,2016-09-29 00:00:00,INDIGENA NUEVA ESPERANZA,MALARIA,ANOPHELES STRODEI,21,S,-25.461876450529417,-55.56874929910069,campo,,
CAAGUAZU,J.E.ESTIGARRIBIA,2016,2016-09-29 00:00:00,INDIGENA NUEVA ESPERANZA,MALARIA,ANOPHELES ALBITARSIS,21,S,-25.461876450529417,-55.56874929910069,campo,,
CAAGUAZU,J.E.ESTIGARRIBIA,2016,2016-09-29 00:00:00,INDIGENA NUEVA ESPERANZA,MALARIA,ANOPHELES PARVUS,21,S,-25.461876450529417,-55.56874929910069,campo,,
CAAGUAZU,J.E.ESTIGARRIBIA,2016,2016-09-28 00:00:00,INDIGENA SAN JUAN,MALARIA,ANOPHELES LUTZII,21,S,-25.496535515303883,-55.638683520716164,campo,,
CAAGUAZU,J.E.ESTIGARRIBIA,2016,2016-09-28 00:00:00,INDIGENA SAN JUAN,MALARIA,ANOPHELES STRODEI,21,S,-25.496535515303883,-55.638683520716164,campo,,
CAAGUAZU,J.E.ESTIGARRIBIA,2016,2016-09-28 00:00:00,INDIGENA SAN JUAN,MALARIA,ANOPHELES PARVUS,21,S,-25.496535515303883,-55.638683520716164,campo,,
CAAGUAZU,J.E.ESTIGARRIBIA,2016,2016-09-28 00:00:00,INDIGENA SAN JUAN,MALARIA,ANOPHELES ALBITARSIS,21,S,-25.496535515303883,-55.638683520716164,campo,,
CAAGUAZU,J.E.ESTIGARRIBIA,2016,2016-09-28 00:00:00,INDIGENA SAN JUAN,MALARIA,ANOPHELES FLUMINENSIS,21,S,-25.496535515303883,-55.638683520716164,campo,,
ALTO PARANA,COLONIA YGUAZU,2016,2016-09-27 00:00:00,NUEVA ESPERANZA,MALARIA,ANOPHELES ALBITARSIS,21,S,-25.516174437044004,-55.02162648391122,campo,,
ALTO PARANA,COLONIA YGUAZU,2016,2016-09-27 00:00:00,NUEVA ESPERANZA,MALARIA,ANOPHELES RONDONI,21,S,-25.516174437044004,-55.02162648391122,campo,,
ALTO PARANA,COLONIA YGUAZU,2016,2016-09-27 00:00:00,NUEVA ESPERANZA,MALARIA,ANOPHELES STRODEI,21,S,-25.516174437044004,-55.02162648391122,campo,,
CAAGUAZU,J.E.ESTIGARRIBIA,2016,2016-09-26 00:00:00,INDIGENA MBARIGUI,MALARIA,ANOPHELES ALBITARSIS,21,S,-25.480207269741584,-55.57178493981712,campo,,
CAAGUAZU,J.E.ESTIGARRIBIA,2016,2016-09-26 00:00:00,INDIGENA MBARIGUI,MALARIA,ANOPHELES (COMPLEJO) ALBITARSIS,21,S,-25.480207269741584,-55.57178493981712,campo,,
CAAGUAZU,J.E.ESTIGARRIBIA,2016,2016-09-26 00:00:00,INDIGENA MBARIGUI,MALARIA,ANOPHELES STRODEI,21,S,-25.480207269741584,-55.57178493981712,campo,,
CAAGUAZU,J.E.ESTIGARRIBIA,2016,2016-09-26 00:00:00,INDIGENA MBARIGUI,MALARIA,ANOPHELES EVANSAE,21,S,-25.480207269741584,-55.57178493981712,campo,,
CAAGUAZU,J.E.ESTIGARRIBIA,2016,2016-09-26 00:00:00,INDIGENA MBARIGUI,MALARIA,ANOPHELES LUTZII,21,S,-25.480207269741584,-55.57178493981712,campo,,
CONCEPCION,CONCEPCION,2016,2016-02-04 00:00:00,INMACULADA,MALARIA,ANOPHELES ALBITARSIS,21,S,-23.402030981005975,-57.4521403279293,campo,,
CONCEPCION,CONCEPCION,2016,2016-02-04 00:00:00,INMACULADA,MALARIA,ANOPHELES (COMPLEJO) ALBITARSIS,21,S,-23.402030981005975,-57.4521403279293,campo,,
CAAGUAZU,CAAGUAZU,2016,2016-08-04 00:00:00,BARRIO TACURU,MALARIA,ANOPHELES ALBITARSIS,21,S,-25.469649871767967,-56.01646224584171,campo,,
CAAGUAZU,CAAGUAZU,2016,2016-08-04 00:00:00,BARRIO TACURU,MALARIA,ANOPHELES PARVUS,21,S,-25.469649871767967,-56.01646224584171,campo,,
CAAGUAZU,CAAGUAZU,2016,2016-08-04 00:00:00,BARRIO TACURU,MALARIA,ANOPHELES ALBITARSIS,21,S,-26.469562974917068,-56.01611595501941,campo,,
CAAGUAZU,CAAGUAZU,2016,2016-08-04 00:00:00,BARRIO TACURU,MALARIA,ANOPHELES PARVUS,21,S,-26.469562974917068,-56.01611595501941,campo,,
PRESIDENTE HAYES,BENJAMIN ACEVAL,2016,2016-01-21 00:00:00,SAN AGUSTIN Y RIO VERDE,MALARIA,ANOPHELES ALBITARSIS,21,S,-25.001769793148878,-57.55416110146706,campo,,
PRESIDENTE HAYES,BENJAMIN ACEVAL,2016,2016-01-21 00:00:00,SAN AGUSTIN Y RIO VERDE,MALARIA,ANOPHELES TRIANNULATUS,21,S,-25.001769793148878,-57.55416110146706,campo,,
PRESIDENTE HAYES,BENJAMIN ACEVAL,2016,2016-01-21 00:00:00,SAN AGUSTIN Y RIO VERDE,MALARIA,ANOPHELES ALBITARSIS,21,S,-24.977044837121646,-57.551335552013825,campo,,
PRESIDENTE HAYES,BENJAMIN ACEVAL,2016,2016-01-21 00:00:00,SAN AGUSTIN Y RIO VERDE,MALARIA,ANOPHELES TRIANNULATUS,21,S,-24.977044837121646,-57.551335552013825,campo,,
MISIONES,AYOLAS,2016,,NUCLEO 1,MALARIA,ANOPHELES ALBITARSIS,21,S,-27.395565635808634,-56.84941194305967,campo,,
MISIONES,AYOLAS,2016,,NUCLEO 1,MALARIA,ANOPHELES STRODEI,21,S,-27.395565635808634,-56.84941194305967,campo,,
CENTRAL,ITAUGUA,2016,2016-06-09 00:00:00,COMPANIA YBAROTY,MALARIA,ANOPHELES ALBITARSIS,21,S,-25.32402925482436,-61.29881620907608,campo,,
CENTRAL,ITAUGUA,2016,2016-06-09 00:00:00,COMPANIA YBAROTY,MALARIA,ANOPHELES TRIANNULATUS,21,S,-25.32402925482436,-61.29881620907608,campo,,
CENTRAL,ITAUGUA,2016,2016-06-09 00:00:00,COMPANIA YBAROTY,MALARIA,ANOPHELES BRAZILIENSIS,21,S,-25.32402925482436,-61.29881620907608,campo,,
CENTRAL,ITAUGUA,2016,2016-06-09 00:00:00,COMPANIA YBAROTY,MALARIA,ANOPHELES LUTZII,21,S,-25.32402925482436,-61.29881620907608,campo,,
CENTRAL,ITAUGUA,2016,2016-06-09 00:00:00,COMPANIA YBAROTY,MALARIA,ANOPHELES ALBITARSIS,21,S,-25.389763151739118,-57.326853543591746,campo,,
CENTRAL,ITAUGUA,2016,2016-06-09 00:00:00,COMPANIA YBAROTY,MALARIA,ANOPHELES TRIANNULATUS,21,S,-25.389763151739118,-57.326853543591746,campo,,
CENTRAL,ITAUGUA,2016,2016-06-09 00:00:00,COMPANIA YBAROTY,MALARIA,ANOPHELES BRAZILIENSIS,21,S,-25.389763151739118,-57.326853543591746,campo,,
CENTRAL,ITAUGUA,2016,2016-06-09 00:00:00,COMPANIA YBAROTY,MALARIA,ANOPHELES LUTZII,21,S,-25.389763151739118,-57.326853543591746,campo,,
CORDILLERA,EUSEBIO AYALA,2017,2017-02-14 00:00:00,SAN BLAS,MALARIA,ANOPHELES STRODEI,21,S,-25.37519458182697,-56.965388059406784,campo,,
ALTO PARANA,CIUDAD DEL ESTE,2017,2017-08-08 00:00:00,AREA 2,MALARIA,ANOPHELES (COMPLEJO) ALBITARSIS,21,S,-25.52737107409139,-54.61023555408894,campo,,
ALTO PARANA,CIUDAD DEL ESTE,2017,2017-08-08 00:00:00,AREA 2,MALARIA,ANOPHELES (COMPLEJO) ALBITARSIS,21,S,-25.529083832802893,-54.60955502087847,campo,,
CAAZAPA,YUTY,2017,2017-10-20 00:00:00,JACURA A,MALARIA,ANOPHELES ALBITARSIS,21,S,-26.513946246387675,-56.1388939689952,campo,,
CAAZAPA,YUTY,2017,2017-10-20 00:00:00,JACURA A,MALARIA,ANOPHELES (COMPLEJO) ALBITARSIS,21,S,-26.513946246387675,-56.1388939689952,campo,,
CAAZAPA,YUTY,2017,2017-10-20 00:00:00,JACURA A,MALARIA,ANOPHELES TRIANNULATUS,21,S,-26.513946246387675,-56.1388939689952,campo,,
CAAZAPA,YUTY,2017,2017-10-20 00:00:00,JACURA A,MALARIA,ANOPHELES STRODEI,21,S,-26.513946246387675,-56.1388939689952,campo,,
CAAZAPA,YUTY,2017,2017-10-20 00:00:00,JACURA A,MALARIA,ANOPHELES ALBITARSIS,21,S,-26.512667876351163,-56.13950563387233,campo,,
CAAZAPA,YUTY,2017,2017-10-20 00:00:00,JACURA A,MALARIA,ANOPHELES (COMPLEJO) ALBITARSIS,21,S,-26.512667876351163,-56.13950563387233,campo,,
CAAZAPA,YUTY,2017,2017-10-20 00:00:00,JACURA A,MALARIA,ANOPHELES TRIANNULATUS,21,S,-26.512667876351163,-56.13950563387233,campo,,
CAAZAPA,YUTY,2017,2017-10-20 00:00:00,JACURA A,MALARIA,ANOPHELES STRODEI,21,S,-26.512667876351163,-56.13950563387233,campo,,
CAAZAPA,YUTY,2017,2017-10-20 00:00:00,ROA CUE,MALARIA,ANOPHELES ALBITARSIS,21,S,-26.547357750147796,-56.122081004823606,campo,,
CAAZAPA,YUTY,2017,2017-10-20 00:00:00,ROA CUE,MALARIA,ANOPHELES STRODEI,21,S,-26.547357750147796,-56.122081004823606,campo,,
CANINDEYU,CURUGUATY,2017,2017-12-07 00:00:00,SAN CAYETANO,MALARIA,ANOPHELES TRIANNULATUS,21,S,-24.483746314041028,-55.73952790412478,campo,,
MISIONES,AYOLAS,2017,2017-02-15 00:00:00,SAN ANTONIO,MALARIA,ANOPHELES ALBITARSIS,21,S,-27.395262,-56.843533,campo,,
MISIONES,AYOLAS,2017,2017-02-15 00:00:00,SAN ANTONIO,MALARIA,ANOPHELES (COMPLEJO) ALBITARSIS,21,S,-27.395262,-56.843533,campo,,
MISIONES,AYOLAS,2017,2017-02-15 00:00:00,SAN ANTONIO,MALARIA,ANOPHELES EVANSAE,21,S,-27.395262,-56.843533,campo,,
MISIONES,AYOLAS,2017,2017-02-15 00:00:00,SAN ANTONIO,MALARIA,ANOPHELES PARVUS,21,S,-27.395262,-56.843533,campo,,
MISIONES,AYOLAS,2017,2017-02-15 00:00:00,SAN ANTONIO,MALARIA,ANOPHELES TRIANNULATUS,21,S,-27.395262,-56.843533,campo,,
MISIONES,AYOLAS,2017,2017-02-14 00:00:00,SAN ANTONIO,MALARIA,ANOPHELES ALBITARSIS,21,S,-27.395262,-56.843533,campo,,
MISIONES,AYOLAS,2017,2017-02-14 00:00:00,SAN ANTONIO,MALARIA,ANOPHELES (COMPLEJO) ALBITARSIS,21,S,-27.395262,-56.843533,campo,,
MISIONES,AYOLAS,2017,2017-02-14 00:00:00,SAN ANTONIO,MALARIA,ANOPHELES TRIANNULATUS,21,S,-27.395262,-56.843533,campo,,
MISIONES,AYOLAS,2017,2017-02-15 00:00:00,SAN ANTONIO,MALARIA,ANOPHELES ALBITARSIS,21,S,-27.395262,-56.843533,campo,,
MISIONES,AYOLAS,2017,2017-02-15 00:00:00,SAN ANTONIO,MALARIA,ANOPHELES (COMPLEJO) ALBITARSIS,21,S,-27.395262,-56.843533,campo,,
MISIONES,AYOLAS,2017,2017-02-15 00:00:00,SAN ANTONIO,MALARIA,ANOPHELES EVANSAE,21,S,-27.395262,-56.843533,campo,,
MISIONES,AYOLAS,2017,2017-02-16 00:00:00,SAN ANTONIO,MALARIA,ANOPHELES (COMPLEJO) ALBITARSIS,21,S,-27.395262,-56.843533,campo,,
ALTO PARANA,ITAKYRY,2017,2017-06-02 00:00:00,PASO CADENA,MALARIA,ANOPHELES ALBITARSIS,21,S,-24.96782683,-55.33240557,campo,,
ALTO PARANA,ITAKYRY,2017,2017-06-02 00:00:00,PASO CADENA,MALARIA,ANOPHELES (COMPLEJO) ALBITARSIS,21,S,-24.96782683,-55.33240557,campo,,
ALTO PARANA,ITAKYRY,2017,2017-06-02 00:00:00,PASO CADENA,MALARIA,ANOPHELES TRIANNULATUS,21,S,-24.96782683,-55.33240557,campo,,
ALTO PARANA,ITAKYRY,2017,2017-06-02 00:00:00,PASO CADENA,MALARIA,ANOPHELES RONDONI,21,S,-24.96782683,-55.33240557,campo,,
ALTO PARANA,ITAKYRY,2017,2017-07-02 00:00:00,PASO CADENA,MALARIA,ANOPHELES  DARLINGI,21,S,-24.96782683,-55.33240557,campo,,
ALTO PARANA,ITAKYRY,2017,2017-07-02 00:00:00,PASO CADENA,MALARIA,ANOPHELES ALBITARSIS,21,S,-24.96782683,-55.33240557,campo,,
ALTO PARANA,ITAKYRY,2017,2017-07-02 00:00:00,PASO CADENA,MALARIA,ANOPHELES (COMPLEJO) ALBITARSIS,21,S,-24.96782683,-55.33240557,campo,,
ALTO PARANA,ITAKYRY,2017,2017-07-02 00:00:00,PASO CADENA,MALARIA,ANOPHELES STRODEI,21,S,-24.96782683,-55.33240557,campo,,
ALTO PARANA,ITAKYRY,2017,2017-07-02 00:00:00,PASO CADENA,MALARIA,ANOPHELES EVANSAE,21,S,-24.96782683,-55.33240557,campo,,
ALTO PARANA,ITAKYRY,2017,2017-07-02 00:00:00,PASO CADENA,MALARIA,ANOPHELES GALVAOI,21,S,-24.96782683,-55.33240557,campo,,
ALTO PARANA,ITAKYRY,2017,2017-07-02 00:00:00,PASO CADENA,MALARIA,ANOPHELES TRIANNULATUS,21,S,-24.96782683,-55.33240557,campo,,
ALTO PARANA,ITAKYRY,2017,2017-08-02 00:00:00,PASO CADENA,MALARIA,ANOPHELES ALBITARSIS,21,S,-24.96782683,-55.33240557,campo,,
ALTO PARANA,ITAKYRY,2017,2017-08-02 00:00:00,PASO CADENA,MALARIA,ANOPHELES (COMPLEJO) ALBITARSIS,21,S,-24.96782683,-55.33240557,campo,,
ALTO PARANA,ITAKYRY,2017,2017-08-02 00:00:00,PASO CADENA,MALARIA,ANOPHELES STRODEI,21,S,-24.96782683,-55.33240557,campo,,
ALTO PARANA,ITAKYRY,2017,2017-08-02 00:00:00,PASO CADENA,MALARIA,ANOPHELES EVANSAE,21,S,-24.96782683,-55.33240557,campo,,
ALTO PARANA,ITAKYRY,2017,2017-08-02 00:00:00,PASO CADENA,MALARIA,ANOPHELES NOROESTENSIS,21,S,-24.96782683,-55.33240557,campo,,
ALTO PARANA,ITAKYRY,2017,2017-08-02 00:00:00,PASO CADENA,MALARIA,ANOPHELES GALVAOI,21,S,-24.96782683,-55.33240557,campo,,
ALTO PARANA,ITAKYRY,2017,2017-08-02 00:00:00,PASO CADENA,MALARIA,ANOPHELES TRIANNULATUS,21,S,-24.96782683,-55.33240557,campo,,
ALTO PARANA,ITAKYRY,2017,2017-08-02 00:00:00,PASO CADENA,MALARIA,ANOPHELES ALBITARSIS,21,S,-24.96782683,-55.33240557,campo,,
ALTO PARANA,ITAKYRY,2017,2017-08-02 00:00:00,PASO CADENA,MALARIA,ANOPHELES EVANSAE,21,S,-24.96782683,-55.33240557,campo,,
ALTO PARANA,ITAKYRY,2017,2017-08-02 00:00:00,PASO CADENA,MALARIA,ANOPHELES SPP,21,S,-24.96782683,-55.33240557,campo,,
CORDILLERA,EUSEBIO AYALA,2017,2017-02-20 00:00:00,SAN RAFAEL,MALARIA,ANOPHELES ALBITARSIS,21,S,-25.3856705,-56.9669036,campo,,
CORDILLERA,EUSEBIO AYALA,2017,2017-02-20 00:00:00,SAN RAFAEL,MALARIA,ANOPHELES (COMPLEJO) ALBITARSIS,21,S,-25.3856705,-56.9669036,campo,,
CORDILLERA,EUSEBIO AYALA,2017,2017-02-20 00:00:00,SAN RAFAEL,MALARIA,ANOPHELES TRIANNULATUS,21,S,-25.3856705,-56.9669036,campo,,
CORDILLERA,EUSEBIO AYALA,2017,2017-02-21 00:00:00,SAN RAFAEL,MALARIA,ANOPHELES OSWALDOI,21,S,-25.3856705,-56.9669036,campo,,
CORDILLERA,EUSEBIO AYALA,2017,2017-02-21 00:00:00,SAN RAFAEL,MALARIA,ANOPHELES ALBITARSIS,21,S,-25.38511965949504,-56.96721438528439,campo,,
ALTO PARANA,ITAKYRY,2018,2018-01-26 00:00:00,PASO CADENA,MALARIA,ANOPHELES ALBITARSIS,21,S,-24.9656980140255,-55.33055907607143,campo,,
ALTO PARANA,ITAKYRY,2018,2018-01-26 00:00:00,PASO CADENA,MALARIA,ANOPHELES OSWALDOI,21,S,-24.965698014025502,-55.33055907607143,campo,,
ALTO PARANA,ITAKYRY,2018,2018-01-26 00:00:00,PASO CADENA,MALARIA,ANOPHELES NOROESTENSIS,21,S,-24.965698014025502,-55.33055907607143,campo,,
ALTO PARANA,ITAKYRY,2018,2018-01-26 00:00:00,PASO CADENA,MALARIA,ANOPHELES STRODEI,21,S,-24.965698014025502,-55.33055907607143,campo,,
ALTO PARANA,ITAKYRY,2018,2018-01-26 00:00:00,PASO CADENA,MALARIA,ANOPHELES TRIANNULATUS,21,S,-24.965698014025502,-55.33055907607143,campo,,
ALTO PARANA,ITAKYRY,2018,2018-01-26 00:00:00,PASO CADENA,MALARIA,ANOPHELES RONDONI,21,S,-24.965698014025502,-55.33055907607143,campo,,
ALTO PARANA,ITAKYRY,2018,2018-01-26 00:00:00,PASO CADENA,MALARIA,ANOPHELES (COMPLEJO) ALBITARSIS,21,S,-24.965698014025502,-55.33055907607143,campo,,
CENTRAL,LUQUE,2018,2018-09-16 00:00:00,CAMPO GRANDE,MALARIA,ANOPHELES (COMPLEJO) ALBITARSIS,21,S,-25.269496717917946,-57.53092971380318,campo,,
CENTRAL,LUQUE,2018,2018-09-16 00:00:00,CAMPO GRANDE,MALARIA,ANOPHELES ALBITARSIS,21,S,-25.269496717917946,-57.53092971380318,campo,,
CENTRAL,LUQUE,2018,2018-09-16 00:00:00,CAMPO GRANDE,MALARIA,ANOPHELES STRODEI,21,S,-25.269496717917946,-57.53092971380318,campo,,
CENTRAL,LUQUE,2018,2018-09-16 00:00:00,CAMPO GRANDE,MALARIA,ANOPHELES (COMPLEJO) ALBITARSIS,21,S,-25.2702473712743,-57.52557001653749,campo,,
CENTRAL,LUQUE,2018,2018-09-16 00:00:00,CAMPO GRANDE,MALARIA,ANOPHELES ALBITARSIS,21,S,-25.2702473712743,-57.52557001653749,campo,,
CENTRAL,LUQUE,2018,2018-09-16 00:00:00,CAMPO GRANDE,MALARIA,ANOPHELES STRODEI,21,S,-25.2702473712743,-57.52557001653749,campo,,
CANINDEYU,CURUGUATY,2018,2018-11-14 00:00:00,SAN CAYETANO,MALARIA,ANOPHELES ALBITARSIS,21,S,-24.477348194910142,-55.70481085663247,campo,,
CANINDEYU,CURUGUATY,2018,2018-11-14 00:00:00,SAN CAYETANO,MALARIA,ANOPHELES FLUMINENSIS,21,S,-24.477348194910142,-55.70481085663247,campo,,
CANINDEYU,CURUGUATY,2018,2018-11-14 00:00:00,SAN CAYETANO,MALARIA,ANOPHELES EVANSAE,21,S,-24.477348194910142,-55.70481085663247,campo,,
CANINDEYU,CURUGUATY,2018,2018-11-14 00:00:00,SAN CAYETANO,MALARIA,ANOPHELES GALVAOI,21,S,-24.477348194910142,-55.70481085663247,campo,,
CANINDEYU,MARACANA,2018,2018-11-28 00:00:00,3ER ENCUADRE SAN FRANCISCO,MALARIA,ANOPHELES ALBITARSIS,21,S,-24.180505312456994,-56.04697008810874,campo,,
CANINDEYU,MARACANA,2018,2018-11-28 00:00:00,3ER ENCUADRE SAN FRANCISCO,MALARIA,ANOPHELES NOROESTENSIS,21,S,-24.180505312456994,-56.04697008810874,campo,,
CANINDEYU,MARACANA,2018,2018-11-28 00:00:00,3ER ENCUADRE SAN FRANCISCO,MALARIA,ANOPHELES GALVAOI,21,S,-24.180505312456994,-56.04697008810874,campo,,
CANINDEYU,MARACANA,2018,2018-11-28 00:00:00,3ER ENCUADRE SAN FRANCISCO,MALARIA,ANOPHELES EVANSAE,21,S,-24.180505312456994,-56.04697008810874,campo,,
CANINDEYU,MARACANA,2018,2018-11-28 00:00:00,3ER ENCUADRE SAN FRANCISCO,MALARIA,ANOPHELES PARVUS,21,S,-24.180505312456994,-56.04697008810874,campo,,
CANINDEYU,MARACANA,2018,2018-11-28 00:00:00,3ER ENCUADRE SAN FRANCISCO,MALARIA,ANOPHELES LUTZII,21,S,-24.180505312456994,-56.04697008810874,campo,,
CANINDEYU,MARACANA,2018,2018-11-28 00:00:00,3ER ENCUADRE SAN FRANCISCO,MALARIA,ANOPHELES MEDIOPUNCTATUS,21,S,-24.180505312456994,-56.04697008810874,campo,,
CANINDEYU,MARACANA,2018,2018-11-28 00:00:00,3ER ENCUADRE SAN FRANCISCO,MALARIA,ANOPHELES ALBITARSIS,21,S,-24.194259423150005,-56.04689742635798,campo,,
CANINDEYU,MARACANA,2018,2018-11-28 00:00:00,3ER ENCUADRE SAN FRANCISCO,MALARIA,ANOPHELES NOROESTENSIS,21,S,-24.194259423150005,-56.04689742635798,campo,,
CANINDEYU,MARACANA,2018,2018-11-28 00:00:00,3ER ENCUADRE SAN FRANCISCO,MALARIA,ANOPHELES GALVAOI,21,S,-24.194259423150005,-56.04689742635798,campo,,
CANINDEYU,MARACANA,2018,2018-11-28 00:00:00,3ER ENCUADRE SAN FRANCISCO,MALARIA,ANOPHELES EVANSAE,21,S,-24.194259423150005,-56.04689742635798,campo,,
CANINDEYU,MARACANA,2018,2018-11-28 00:00:00,3ER ENCUADRE SAN FRANCISCO,MALARIA,ANOPHELES PARVUS,21,S,-24.194259423150005,-56.04689742635798,campo,,
CANINDEYU,MARACANA,2018,2018-11-28 00:00:00,3ER ENCUADRE SAN FRANCISCO,MALARIA,ANOPHELES LUTZII,21,S,-24.194259423150005,-56.04689742635798,campo,,
CANINDEYU,MARACANA,2018,2018-11-28 00:00:00,3ER ENCUADRE SAN FRANCISCO,MALARIA,ANOPHELES MEDIOPUNCTATUS,21,S,-24.194259423150005,-56.04689742635798,campo,,
GUAIRA,YATAITY,2019,2019-11-01 00:00:00,COSMOS,MALARIA,ANOPHELES ALBITARSIS,21,S,-25.691158566180363,-56.472367561685616,campo,,
